,SPY:Volume,SPY:Price,NAS:Volume,NAS:Price,DAX:Volume,DAX:Price,NIK:Volume,NIK:Price,GLF:Price,GLF:Volume,OLF:Price,OLF:Volume
2012-07-19,4043360000.0,1376.51001,1735920000.0,2965.899902,33451400.0,6758.390137,113200.0,8795.549805,1580.4,135147.0,92.66,82711.0
2012-07-20,3925020000.0,1362.660034,1810420000.0,2925.300049,44337500.0,6630.02002,117000.0,8669.870117,1582.8,122925.0,91.44,28175.0
2012-07-23,3717180000.0,1350.52002,1607140000.0,2890.149902,33956800.0,6419.330078,103400.0,8508.320312,1577.4,141818.0,88.14,277217.0
2012-07-24,3891290000.0,1338.310059,1748410000.0,2862.98999,26391400.0,6390.410156,126200.0,8488.089844,1576.2,159054.0,88.5,298713.0
2012-07-25,3719170000.0,1337.890015,1784150000.0,2854.23999,26023500.0,6406.52002,137400.0,8365.900391,1608.1,213070.0,88.97,281668.0
2012-07-26,4429300000.0,1360.02002,1981520000.0,2893.25,44942200.0,6582.959961,153400.0,8443.099609,1615.1,188954.0,89.39,226151.0
2012-07-27,4399010000.0,1385.969971,2102610000.0,2958.090088,29769600.0,6689.399902,129000.0,8566.639648,1618.0,198315.0,90.13,200874.0
2012-07-30,3212060000.0,1385.300049,1483990000.0,2945.840088,28093500.0,6774.060059,112000.0,8635.44043,1619.7,52890.0,89.78,179026.0
2012-07-31,3821570000.0,1379.319946,1801440000.0,2939.52002,29189800.0,6772.259766,140200.0,8695.05957,1610.5,5780.0,88.06,270375.0
2012-08-01,4440920000.0,1375.319946,1722530000.0,2920.209961,23663400.0,6754.459961,123200.0,8641.849609,1603.7,3530.0,88.91,271279.0
2012-08-02,4193740000.0,1365.0,1822620000.0,2909.77002,44863600.0,6606.089844,127000.0,8653.179688,1587.4,933.0,87.13,289980.0
2012-08-03,3751170000.0,1390.98999,1730210000.0,2967.899902,38691500.0,6865.660156,141800.0,8555.110352,1606.0,676.0,91.4,290130.0
2012-08-06,3122050000.0,1394.22998,1528260000.0,2989.909912,26947400.0,6918.720215,113000.0,8726.290039,1612.9,662.0,92.2,185651.0
2012-08-07,3682490000.0,1401.349976,1899240000.0,3015.860107,30006900.0,6967.950195,109400.0,8803.30957,1609.7,449.0,93.67,242141.0
2012-08-08,3221790000.0,1402.219971,1874580000.0,3011.25,23986600.0,6966.149902,162400.0,8881.160156,1612.9,341.0,93.35,248515.0
2012-08-09,3119610000.0,1402.800049,1677970000.0,3018.639893,27897800.0,6964.990234,151200.0,8978.599609,1617.1,433.0,93.36,234186.0
2012-08-10,2767980000.0,1405.869995,1556460000.0,3020.860107,21472200.0,6944.560059,120000.0,8891.44043,1619.7,1219.0,92.87,200607.0
2012-08-13,2499990000.0,1404.109985,1353380000.0,3022.52002,19034100.0,6909.680176,72000.0,8885.150391,1609.6,402.0,92.73,259193.0
2012-08-14,2930900000.0,1403.930054,1567830000.0,3016.97998,18671000.0,6974.390137,117600.0,8929.879883,1599.4,910.0,93.43,190118.0
2012-08-15,2655750000.0,1405.530029,1536730000.0,3030.929932,16927300.0,6946.799805,104400.0,8925.040039,1603.7,280.0,94.33,275436.0
2012-08-16,3114100000.0,1415.51001,1937430000.0,3062.389893,24262600.0,6996.290039,115200.0,9092.759766,1616.1,199.0,95.6,206769.0
2012-08-17,2922990000.0,1418.160034,1640640000.0,3076.590088,31597300.0,7040.879883,132600.0,9162.5,1616.3,249.0,96.01,155313.0
2012-08-20,2766320000.0,1418.130005,1451550000.0,3076.209961,21036200.0,7033.680176,91400.0,9171.160156,1620.1,68.0,95.97,81492.0
2012-08-21,3282950000.0,1413.170044,1574220000.0,3067.26001,20980100.0,7089.319824,84200.0,9156.919922,1639.9,258.0,96.68,33056.0
2012-08-22,3062690000.0,1413.48999,1459130000.0,3073.669922,22101100.0,7017.75,85800.0,9131.740234,1637.4,37.0,97.26,210023.0
2012-08-23,3008240000.0,1402.079956,1383860000.0,3053.399902,27346700.0,6949.569824,102800.0,9178.120117,1669.6,141.0,96.27,217910.0
2012-08-24,2598790000.0,1411.130005,1349740000.0,3069.790039,21145300.0,6971.069824,85800.0,9070.759766,1669.8,24.0,96.15,192098.0
2012-08-27,2472500000.0,1410.439941,1383530000.0,3073.189941,14170000.0,7047.450195,79400.0,9085.389648,1672.4,42.0,95.47,222753.0
2012-08-28,2629090000.0,1409.300049,1364740000.0,3077.139893,17055700.0,7002.680176,124000.0,9033.290039,1666.5,51.0,96.33,190169.0
2012-08-29,2571220000.0,1410.48999,1282900000.0,3081.189941,16399700.0,7010.569824,107600.0,9069.80957,1659.8,37.0,95.49,177387.0
2012-08-30,2530280000.0,1399.47998,1216640000.0,3048.709961,27541100.0,6895.490234,98200.0,8983.780273,1654.8,4123.0,94.62,180004.0
2012-08-31,2938250000.0,1406.579956,1394760000.0,3066.959961,27766800.0,6970.790039,122800.0,8839.910156,1685.3,12693.0,96.47,231839.0
2012-09-04,3200310000.0,1404.939941,1505960000.0,3075.060059,21725300.0,6932.580078,110800.0,8775.509766,1693.6,7639.0,95.3,238605.0
2012-09-05,3389110000.0,1403.439941,1495030000.0,3069.27002,25428300.0,6964.689941,111800.0,8679.820312,1691.6,6247.0,95.36,222547.0
2012-09-06,3952870000.0,1432.119995,1918900000.0,3135.810059,41747200.0,7167.330078,119200.0,8680.570312,1703.2,8394.0,95.53,312993.0
2012-09-07,3717620000.0,1437.920044,1740640000.0,3136.419922,41982900.0,7214.5,157200.0,8871.650391,1738.0,11565.0,96.42,276529.0
2012-09-10,3223670000.0,1429.079956,1575370000.0,3104.02002,26317500.0,7213.700195,111800.0,8869.370117,1729.2,4992.0,96.54,201586.0
2012-09-11,3509630000.0,1433.560059,1586250000.0,3104.530029,29404200.0,7310.109863,95400.0,8807.379883,1732.3,3830.0,97.17,204376.0
2012-09-12,3641200000.0,1436.560059,1689140000.0,3114.310059,39922100.0,7343.529785,116200.0,8959.959961,1731.1,6219.0,97.01,209478.0
2012-09-13,4606550000.0,1459.98999,1870050000.0,3155.830078,28565400.0,7310.319824,95000.0,8995.150391,1769.5,12344.0,98.31,279539.0
2012-09-14,5041990000.0,1465.77002,1984720000.0,3183.949951,43834700.0,7412.129883,198000.0,9159.389648,1770.1,5774.0,99.0,254687.0
2012-09-17,3482430000.0,1461.189941,1485390000.0,3178.669922,27963100.0,7403.689941,,,1768.0,4978.0,96.62,297513.0
2012-09-18,3377390000.0,1459.319946,1707200000.0,3177.800049,33100400.0,7347.689941,137600.0,9123.769531,1768.7,9780.0,95.29,188513.0
2012-09-19,3451360000.0,1461.050049,1850920000.0,3182.620117,28954700.0,7390.759766,157200.0,9232.209961,1769.3,7871.0,91.98,106966.0
2012-09-20,3382520000.0,1460.26001,1809130000.0,3175.959961,37224000.0,7389.490234,144600.0,9086.980469,1767.8,5429.0,91.87,30055.0
2012-09-21,4833870000.0,1460.150024,2526250000.0,3179.959961,77212600.0,7451.620117,121800.0,9110.0,1775.6,7375.0,92.89,171375.0
2012-09-24,3008920000.0,1456.890015,1704860000.0,3160.780029,24075200.0,7413.160156,105800.0,9069.290039,1762.2,9065.0,91.93,178797.0
2012-09-25,3739900000.0,1441.589966,1975470000.0,3117.72998,29641900.0,7425.109863,128400.0,9091.540039,1763.9,17725.0,91.37,227975.0
2012-09-26,3565380000.0,1433.319946,1738010000.0,3093.699951,37243300.0,7276.509766,109200.0,8906.700195,1750.7,15237.0,89.98,263097.0
2012-09-27,3150330000.0,1447.150024,1691800000.0,3136.600098,30703000.0,7290.02002,124800.0,8949.870117,1777.6,6989.0,91.85,226121.0
2012-09-28,3509230000.0,1440.670044,1864640000.0,3116.22998,32355400.0,7216.149902,135600.0,8870.160156,1771.1,2839.0,92.19,195547.0
2012-10-01,3505080000.0,1444.48999,1758170000.0,3113.530029,29599600.0,7326.72998,99000.0,8796.509766,1780.5,816.0,92.48,203114.0
2012-10-02,3321790000.0,1445.75,1609570000.0,3120.040039,26663800.0,7305.859863,98200.0,8786.049805,1772.7,94.0,91.89,163571.0
2012-10-03,3531640000.0,1450.98999,1704050000.0,3135.22998,22180200.0,7322.080078,103600.0,8746.870117,1777.3,134.0,88.14,325489.0
2012-10-04,3615860000.0,1461.400024,1585190000.0,3149.459961,31167700.0,7305.209961,123400.0,8824.589844,1794.1,199.0,91.71,277282.0
2012-10-05,3172940000.0,1460.930054,1607940000.0,3136.189941,27771400.0,7397.870117,112000.0,8863.299805,1778.6,257.0,89.88,260900.0
2012-10-08,2328720000.0,1455.880005,1186260000.0,3112.350098,23003300.0,7291.209961,,,1773.5,33.0,89.33,185531.0
2012-10-09,3216320000.0,1441.47998,1645740000.0,3065.02002,23253800.0,7234.529785,124400.0,8769.589844,1763.0,24.0,92.39,355237.0
2012-10-10,3225060000.0,1432.560059,1788970000.0,3051.780029,21796000.0,7205.22998,122400.0,8596.230469,1763.2,29.0,91.25,284430.0
2012-10-11,3672540000.0,1432.839966,1595020000.0,3049.409912,31008300.0,7281.700195,133000.0,8546.780273,1768.8,30.0,92.07,280226.0
2012-10-12,3134750000.0,1428.589966,1524840000.0,3044.110107,24092200.0,7232.490234,139400.0,8534.120117,1758.0,84.0,91.86,189623.0
2012-10-15,3483810000.0,1440.130005,1563440000.0,3064.179932,21725400.0,7261.25,126800.0,8577.929688,1736.0,108.0,91.85,259264.0
2012-10-16,3568770000.0,1454.920044,1736930000.0,3101.169922,30760400.0,7376.27002,119800.0,8701.30957,1744.7,15.0,92.09,219830.0
2012-10-17,3655320000.0,1460.910034,1770920000.0,3104.120117,27933900.0,7394.549805,139600.0,8806.549805,1751.5,36.0,92.12,220043.0
2012-10-18,3880030000.0,1457.339966,2043290000.0,3072.870117,31162900.0,7437.22998,165000.0,8982.860352,1743.3,27.0,92.1,179659.0
2012-10-19,3875170000.0,1433.189941,2225580000.0,3005.620117,42441300.0,7380.640137,134600.0,9002.679688,1722.8,70.0,90.05,96143.0
2012-10-22,3216220000.0,1433.819946,1654130000.0,3016.959961,20738400.0,7328.049805,118200.0,9010.709961,1725.1,12.0,88.73,23862.0
2012-10-23,3587670000.0,1413.109985,1830840000.0,2990.459961,30924400.0,7173.689941,116400.0,9014.25,1708.3,75.0,86.67,300099.0
2012-10-24,3385970000.0,1408.75,1967000000.0,2981.699951,31284600.0,7192.850098,133000.0,8954.299805,1700.5,27.0,85.73,290773.0
2012-10-25,3512640000.0,1412.969971,1922660000.0,2986.120117,29816100.0,7200.22998,115600.0,9055.200195,1712.0,33.0,86.05,201191.0
2012-10-26,3284910000.0,1411.939941,1839700000.0,2987.949951,22170100.0,7231.850098,132000.0,8933.05957,1710.9,77.0,86.28,202173.0
2012-10-31,3577110000.0,1412.160034,1806780000.0,2977.22998,31907000.0,7260.629883,135400.0,8928.290039,1719.1,121046.0,86.24,201337.0
2012-11-01,3929890000.0,1427.589966,1880140000.0,3020.060059,22800300.0,7335.669922,140600.0,8946.870117,1715.5,122154.0,87.09,187513.0
2012-11-02,3732480000.0,1414.199951,1834590000.0,2982.129883,29093800.0,7363.850098,137800.0,9051.219727,1675.2,224028.0,84.86,282810.0
2012-11-05,2921040000.0,1417.26001,1496210000.0,2999.659912,20871500.0,7326.470215,101400.0,9007.44043,1683.2,121072.0,85.65,207294.0
2012-11-06,3306970000.0,1428.390015,1782430000.0,3011.929932,27366100.0,7377.759766,104800.0,8975.150391,1715.0,187953.0,88.71,285757.0
2012-11-07,4356490000.0,1394.530029,2059690000.0,2937.290039,37358100.0,7232.830078,131000.0,8972.889648,1714.0,265895.0,84.44,403922.0
2012-11-08,3779520000.0,1377.51001,1876420000.0,2895.580078,36289300.0,7204.959961,106400.0,8837.150391,1726.0,166514.0,85.09,281625.0
2012-11-09,3647350000.0,1379.849976,1802580000.0,2904.870117,33110000.0,7163.5,104000.0,8757.599609,1730.9,149111.0,86.07,302415.0
2012-11-12,2567540000.0,1380.030029,1379240000.0,2904.25,18583100.0,7168.759766,86400.0,8676.44043,1730.9,107456.0,85.57,265507.0
2012-11-13,3455550000.0,1374.530029,1816260000.0,2883.889893,36748900.0,7169.120117,94800.0,8661.049805,1724.8,143120.0,85.38,326930.0
2012-11-14,4109510000.0,1355.48999,2106590000.0,2846.810059,28534400.0,7101.919922,81000.0,8664.730469,1730.1,143283.0,86.32,256810.0
2012-11-15,3928870000.0,1353.329956,2010300000.0,2836.939941,29423900.0,7043.419922,161400.0,8829.719727,1713.8,182079.0,85.45,115611.0
2012-11-16,4045910000.0,1359.880005,2187730000.0,2853.129883,36190100.0,6950.529785,199000.0,9024.160156,1714.7,137256.0,86.67,40643.0
2012-11-19,3374800000.0,1386.890015,1767240000.0,2916.070068,27076400.0,7123.839844,143000.0,9153.200195,1734.4,125868.0,89.28,239419.0
2012-11-20,3207160000.0,1387.810059,1588750000.0,2916.679932,23026400.0,7172.990234,133600.0,9142.639648,1723.6,128449.0,86.75,314484.0
2012-11-21,2667090000.0,1391.030029,1430060000.0,2926.550049,24820900.0,7184.709961,134800.0,9222.519531,1728.2,129341.0,87.38,213553.0
2012-11-23,1504960000.0,1409.150024,792750000.0,2966.850098,20806300.0,7309.129883,,,1751.4,166476.0,88.28,96278.0
2012-11-26,2948960000.0,1406.290039,1641710000.0,2976.780029,19021500.0,7292.029785,151600.0,9388.94043,1749.6,166493.0,87.74,150098.0
2012-11-27,3323120000.0,1398.939941,1763320000.0,2967.790039,21680100.0,7332.330078,136800.0,9423.299805,1742.3,199823.0,87.18,202829.0
2012-11-28,3359250000.0,1409.930054,1725550000.0,2991.780029,23358300.0,7343.410156,118600.0,9308.349609,1716.5,276631.0,86.49,242493.0
2012-11-29,3356850000.0,1415.949951,1758440000.0,3012.030029,29845800.0,7400.959961,113400.0,9400.879883,1727.2,65599.0,88.07,261218.0
2012-11-30,3966000000.0,1416.180054,2194240000.0,3010.23999,26642600.0,7405.5,159800.0,9446.009766,1710.9,3690.0,88.91,202442.0
2012-12-03,3074280000.0,1409.459961,1667330000.0,3002.199951,23424400.0,7435.209961,110000.0,9458.179688,1719.6,1238.0,89.09,224654.0
2012-12-04,3247710000.0,1407.050049,1781760000.0,2996.689941,21553400.0,7435.120117,104000.0,9432.459961,1694.4,1428.0,88.5,197249.0
2012-12-05,4253920000.0,1409.280029,1800820000.0,2973.699951,24721000.0,7454.549805,116000.0,9468.839844,1692.4,1262.0,87.88,208893.0
2012-12-06,3229700000.0,1413.939941,1713460000.0,2989.27002,36153300.0,7534.540039,123200.0,9545.160156,1700.3,525.0,86.26,251689.0
2012-12-07,3125160000.0,1418.069946,1613570000.0,2978.040039,28546700.0,7517.799805,133800.0,9527.389648,1704.0,169.0,85.93,223225.0
2012-12-10,2999430000.0,1418.550049,1528430000.0,2986.959961,20909700.0,7530.919922,115200.0,9533.75,1713.0,88.0,85.56,187794.0
2012-12-11,3650230000.0,1427.839966,1921860000.0,3022.300049,26986200.0,7589.75,97200.0,9525.320312,1708.2,88.0,85.79,196827.0
2012-12-12,3709050000.0,1428.47998,1756220000.0,3013.810059,25473400.0,7614.790039,129400.0,9581.459961,1716.6,195.0,86.77,283329.0
2012-12-13,3349960000.0,1419.449951,1833990000.0,2992.159912,30439000.0,7581.97998,212000.0,9742.730469,1695.6,240.0,85.89,216164.0
2012-12-14,3210170000.0,1413.579956,1786980000.0,2971.330078,23848200.0,7596.470215,247400.0,9737.55957,1695.8,72.0,86.73,206752.0
2012-12-17,3455610000.0,1430.359985,1911420000.0,3010.600098,21421600.0,7604.939941,213600.0,9828.879883,1697.0,65.0,87.2,149113.0
2012-12-18,4302240000.0,1446.790039,2022130000.0,3054.530029,26052700.0,7653.580078,260400.0,9923.009766,1669.5,501.0,87.93,65334.0
2012-12-19,3869800000.0,1435.810059,1933270000.0,3044.360107,28723600.0,7668.5,277400.0,10160.400391,1666.5,76.0,89.51,36744.0
2012-12-20,3686580000.0,1443.689941,1691190000.0,3050.389893,22633700.0,7672.100098,274800.0,10039.330078,1644.9,158.0,90.13,170387.0
2012-12-21,5229160000.0,1430.150024,2843090000.0,3021.01001,55284000.0,7636.22998,256600.0,9940.05957,1659.1,78.0,88.66,170469.0
2012-12-24,1248960000.0,1426.660034,614230000.0,3012.600098,0.0,7636.22998,,,1658.6,73.0,88.61,40380.0
2012-12-26,2285030000.0,1419.829956,1059190000.0,2990.159912,0.0,7636.22998,182000.0,10230.360352,1659.8,73.0,90.98,134966.0
2012-12-27,2830180000.0,1418.099976,1342790000.0,2985.909912,16303200.0,7655.879883,235200.0,10322.980469,1662.6,208.0,90.87,141661.0
2012-12-28,2426680000.0,1402.430054,1143530000.0,2960.310059,11613000.0,7612.390137,202800.0,10395.179688,1655.9,75394.0,90.8,115055.0
2012-12-31,3204330000.0,1426.189941,1557230000.0,3019.51001,0.0,7612.390137,,,1675.8,86507.0,91.82,107767.0
2013-01-02,4202600000.0,1462.420044,2111300000.0,3112.26001,32821400.0,7778.779785,,,1688.8,133163.0,93.12,189442.0
2013-01-03,3829730000.0,1459.369995,1769420000.0,3100.570068,20254200.0,7756.439941,,,1674.6,144301.0,92.92,179345.0
2013-01-04,3424290000.0,1466.469971,1745140000.0,3101.659912,20784400.0,7776.370117,219000.0,10688.110352,1648.9,253670.0,93.09,197479.0
2013-01-07,3304970000.0,1461.890015,1702540000.0,3098.810059,26222500.0,7732.660156,187800.0,10599.009766,1646.3,141305.0,93.19,153399.0
2013-01-08,3601600000.0,1457.150024,1744380000.0,3091.810059,23757000.0,7695.830078,211400.0,10508.05957,1662.2,147586.0,93.15,179877.0
2013-01-09,3674390000.0,1461.02002,1732510000.0,3105.810059,27859700.0,7720.470215,215000.0,10578.570312,1655.5,132443.0,93.1,185640.0
2013-01-10,4081840000.0,1472.119995,1754240000.0,3121.76001,29723400.0,7708.470215,268600.0,10652.639648,1678.0,160058.0,93.82,261137.0
2013-01-11,3340650000.0,1472.050049,1772600000.0,3125.629883,25558300.0,7715.529785,236600.0,10801.570312,1660.6,176730.0,93.56,238734.0
2013-01-14,3003010000.0,1470.680054,1876050000.0,3117.5,24562900.0,7729.52002,,,1669.4,127493.0,94.14,234886.0
2013-01-15,3135350000.0,1472.339966,1852870000.0,3110.780029,31299500.0,7675.910156,215000.0,10879.080078,1683.9,150173.0,93.28,239429.0
2013-01-16,3384080000.0,1472.630005,1692380000.0,3117.540039,25992200.0,7691.129883,226000.0,10600.44043,1683.2,137942.0,94.24,232439.0
2013-01-17,3706710000.0,1480.939941,1766510000.0,3136.0,26786500.0,7735.459961,268400.0,10609.639648,1690.8,203168.0,95.49,173061.0
2013-01-18,3795740000.0,1485.97998,1860070000.0,3134.709961,30164400.0,7702.22998,286600.0,10913.299805,1687.0,116267.0,95.56,87827.0
2013-01-22,3570950000.0,1492.560059,1790730000.0,3143.179932,29306200.0,7696.209961,248000.0,10709.929688,1693.2,165630.0,96.24,37898.0
2013-01-23,3552010000.0,1494.810059,1698190000.0,3153.669922,26663400.0,7707.540039,198800.0,10486.990234,1686.7,141936.0,95.23,308077.0
2013-01-24,3699430000.0,1494.819946,2046990000.0,3130.379883,25213900.0,7748.129883,211200.0,10620.870117,1669.9,180712.0,95.95,223143.0
2013-01-25,3476290000.0,1502.959961,1920250000.0,3149.709961,29292700.0,7857.970215,220600.0,10926.650391,1656.6,162598.0,95.88,175518.0
2013-01-28,3388540000.0,1500.180054,1935590000.0,3154.300049,22722100.0,7833.0,198200.0,10824.30957,1652.9,184547.0,96.44,159622.0
2013-01-29,3949640000.0,1507.839966,2050670000.0,3153.659912,24837800.0,7848.569824,238400.0,10866.719727,1660.8,146315.0,97.57,246494.0
2013-01-30,3726810000.0,1501.959961,2014350000.0,3142.310059,27707000.0,7811.310059,202800.0,11113.950195,1679.9,44893.0,97.94,202314.0
2013-01-31,3999880000.0,1498.109985,2190840000.0,3142.129883,34102100.0,7776.049805,275800.0,11138.660156,1660.6,6044.0,97.49,220648.0
2013-02-01,3836320000.0,1513.170044,2012930000.0,3179.100098,30495400.0,7833.390137,278200.0,11191.339844,1669.4,3250.0,97.77,257760.0
2013-02-04,3390000000.0,1495.709961,1874750000.0,3131.169922,37356000.0,7638.22998,354200.0,11260.349609,1675.3,450.0,96.17,187600.0
2013-02-05,3618360000.0,1511.290039,2150080000.0,3171.580078,31721400.0,7664.660156,385200.0,11046.919922,1672.4,353.0,96.64,177394.0
2013-02-06,3611570000.0,1512.119995,2002740000.0,3168.47998,33199400.0,7581.180176,353400.0,11463.75,1677.7,376.0,96.62,271359.0
2013-02-07,3614580000.0,1509.390015,1955960000.0,3165.129883,34190800.0,7590.850098,404400.0,11357.070312,1670.4,475.0,95.83,256078.0
2013-02-08,2986150000.0,1517.930054,1816480000.0,3193.870117,26912200.0,7652.140137,328000.0,11153.160156,1666.0,289.0,95.72,211464.0
2013-02-11,2684100000.0,1517.01001,1551370000.0,3192.0,21851000.0,7633.740234,,,1648.2,868.0,97.03,268051.0
2013-02-12,3414370000.0,1519.430054,1786800000.0,3186.48999,25135400.0,7660.189941,301200.0,11369.120117,1648.7,85.0,97.51,223775.0
2013-02-13,3385880000.0,1520.329956,1822450000.0,3196.879883,24106100.0,7711.890137,275400.0,11251.410156,1644.2,236.0,97.01,234934.0
2013-02-14,3759740000.0,1521.380005,1924900000.0,3198.659912,23482900.0,7631.189941,280000.0,11307.280273,1634.7,219.0,97.31,166525.0
2013-02-15,3838510000.0,1519.790039,1858670000.0,3192.030029,31446500.0,7593.509766,346200.0,11173.830078,1608.8,460.0,95.86,213888.0
2013-02-19,3748910000.0,1530.939941,1843840000.0,3213.590088,29184200.0,7752.450195,190000.0,11372.339844,1603.6,272.0,96.66,136090.0
2013-02-20,4240570000.0,1511.949951,2001800000.0,3164.409912,26456500.0,7728.899902,202000.0,11468.280273,1577.6,278.0,94.46,30163.0
2013-02-21,4274600000.0,1502.420044,2052630000.0,3131.48999,33491400.0,7583.569824,196200.0,11309.129883,1578.2,2019.0,92.84,277102.0
2013-02-22,3419320000.0,1515.599976,1581500000.0,3161.820068,32936400.0,7661.910156,248000.0,11385.94043,1572.4,76.0,93.13,192528.0
2013-02-25,4011050000.0,1487.849976,1930990000.0,3116.25,42329700.0,7773.189941,240800.0,11662.519531,1586.2,118.0,93.11,208978.0
2013-02-26,3975280000.0,1496.939941,1847750000.0,3129.649902,38841300.0,7597.109863,268000.0,11398.80957,1615.2,185.0,92.63,221964.0
